time,open,high,low,close,Volume,Futures Open Interest,Crypto Open Interest (열기),Crypto Open Interest (고가,Crypto Open Interest (저가),Crypto Open Interest (닫기),Funding Rate
1754991900,118499,118545.1,118340.5,118359.9,907.137,,89422.724,89442.481,89344.638,89345.647,0.005395
1754992800,118360,118419.7,118154.3,118189.5,1751.078,,89323.634,89323.634,89252.411,89257.542,0.005007
1754993700,118189.5,118544.4,118189.5,118478,1182.34,,89247.506,89250.4,89188.301,89197.451,0.004941
1754994600,118478,118615.3,118316,118345.7,808.566,,89196.869,89210.769,89153.968,89174.762,0.004822
1754995500,118345.6,118562.5,118310.3,118407.1,645.131,,89173.17,89200.516,89165.551,89189.712,0.00471
1754996400,118407.1,118482.9,118189.2,118206.4,821.037,,89192.209,89192.209,89125.189,89125.189,0.004763
1754997300,118206.4,118461.5,118157.4,118448.5,883.257,,89077.815,89077.815,88983.84,89002.844,0.004892
1754998200,118448.4,118622.6,118344.3,118360.1,999.351,,89006.981,89208.312,88978.16,89201.791,0.0050420000000000005
1754999100,118360.1,118533.1,118359.9,118464.1,449.274,,89198.097,89203.947,89164.031,89170.869,0.005345
1755000000,118464.2,118508.3,118294.7,118311.6,811.449,,89185.517,89185.517,89099.074,89105.314,0.004903
1755000900,118311.7,118571,118234.8,118441.3,1410.853,,89113.731,89113.731,88986.293,89000.982,0.005005
1755001800,118441.4,119185.2,118441.3,119064.5,9102.227,,89038.926,89595.651,88954.25,89595.651,0.005067
1755002700,119064.5,119236.3,118900.6,119225.8,3304.609,,89588.71,89799.055,89514.886,89799.055,0.005408
1755003600,119225.8,119280,118759.7,118992,2988.539,,89823.74,89830.616,89547.299,89549.517,0.005371
1755004500,118992,119165,118918.2,119158.1,1276.104,,89551.33,89670.81,89537.771,89639.552,0.005411999999999999
1755005400,119158,119682,118615.3,118688.5,6958.632,,89648.971,89649.674,89369.091,89463.657,0.005406
1755006300,118688.6,119037,118557.5,118806.6,4301.928,,89470.638,89694.708,89413.633,89647.088,0.005152
1755007200,118806.6,119225.8,118712.6,119132.6,2388.224,,89633.531,89734.429,89596.426,89710.546,0.00536
1755008100,119132.7,119239.5,118950,119152.4,1302.516,,89704.141,89704.141,89659.22,89698.99,0.005484999999999999
1755009000,119152.5,119299.3,119010.6,119080,1202.484,,89693.812,89709.679,89654.887,89674.393,0.005745
1755009900,119080,119420.8,118923,119419,1605.96,,89673.989,89807.028,89592.639,89807.028,0.0064010000000000004
1755010800,119418.9,119550,119262.4,119397.4,1953.478,,89830.411,89975.346,89802.011,89975.346,0.0069770000000000006
1755011700,119397.3,119744.9,119397.3,119738.9,2115.072,,89973.892,90090.071,89966.107,90070.591,0.007757
1755012600,119738.8,119923,119588.2,119626.9,2576.839,,90065.224,90238.696,90048.776,90067.414,0.00822
1755013500,119626.9,119927.9,119545.4,119888,1835.743,,90057.551,90057.551,89884.247,89929.062,0.008543
1755014400,119888,120163.6,119765.4,119777.2,3157.045,,89914.419,89935.705,89760.107,89763.034,0.008932
1755015300,119777.2,119912,119549.4,119674.3,1691.573,,89756.065,89765.583,89539.932,89539.932,0.008994
1755016200,119674.2,119674.3,119458,119510.8,1891.046,,89539.703,89539.703,89160.102,89160.102,0.009184
1755017100,119510.7,119678,119480,119608.3,908.991,,89160.05,89274.744,89160.05,89274.311,0.009409
1755018000,119608.3,119797,119523.1,119645,964.113,,89277.655,89397.517,89273.398,89397.517,0.009836
1755018900,119645,119812.3,119194.9,119364.8,2209.372,,89396.182,89422.591,89122.795,89122.795,0.01
1755019800,119364.8,119512.4,119304,119376.1,1261.244,,89106.574,89106.574,89037.57,89053.387,0.009877
1755020700,119376.1,119447.1,119124.5,119222.1,1300.854,,89052.868,89054.561,88989.95,88995.034,0.009584
1755021600,119222.2,119754.1,119222.2,119750.1,1707.208,,88990.67,89215.202,88940.509,89215.202,0.009823
1755022500,119750,120050.1,119656.3,119719.5,2537.109,,89258.625,89604.709,89246.8,89414.172,0.01
1755023400,119719.5,119775.8,119453.5,119506.9,830.636,,89411.7,89431.429,89356.077,89357.956,0.009812
1755024300,119506.9,119531.4,119202.2,119297.5,1424.073,,89354.771,89357.735,89067.167,89120.816,0.009388
1755025200,119297.4,119491.4,119238.6,119485.8,794.87,,89136.997,89201.909,89134.545,89197.102,0.009278999999999999
1755026100,119485.8,119821.2,119485.8,119760,909.88,,89192.997,89291.529,89175.139,89272.719,0.009537
1755027000,119760,119920,119631.6,119679.1,765.699,,89268.775,89304.535,89255.325,89275.033,0.009297999999999999
1755027900,119679.2,119700,119567.2,119600.3,474.947,,89274.239,89322.632,89271.294,89312.72,0.009188
1755028800,119600.3,119750,119430,119699.9,909.283,,89312.957,89312.957,89227.623,89264.272,0.008785
1755029700,119700,119988,119694,119769.3,1764.005,,89264.428,89351.558,89211.805,89321.948,0.008754000000000001
1755030600,119769.4,120120,119769.3,119987.7,1636.165,,89313.887,89329.402,89235.149,89237.043,0.008884
1755031500,119987.7,120270,119984.4,120129.8,2602.278,,89236.437,89237.813,88758.813,88764.591,0.008674
1755032400,120129.8,120153.5,119774.7,119965.3,1216.728,,88764.123,88808.417,88663.842,88686.538,0.008343
1755033300,119965.2,120075,119936,120050,445.531,,88688.47,88688.47,88629.323,88632.009,0.008383
1755034200,120049.9,120049.9,119780,119954.9,615.092,,88630.878,88631.493,88585.016,88629.44,0.008215
1755035100,119955,119955,119730.1,119854,459.823,,88630.616,88639.729,88613.816,88613.816,0.008011
1755036000,119854.1,119950.2,119635.6,119712.8,1052.516,,88611.898,88611.898,88559.808,88577.168,0.00786
1755036900,119712.8,119799.3,119585.4,119737.2,564.137,,88577.513,88577.513,88540.451,88565.404,0.007925
1755037800,119737.2,119911.6,119719.4,119835.8,770.424,,88574.755,88718.491,88574.755,88693.719,0.007758999999999999
1755038700,119835.9,120055.4,119787.8,120049.9,630.699,,88707.859,88723.751,88676.355,88711.409,0.0077009999999999995
1755039600,120049.9,120062.8,119855,120048,654.446,,88713.413,88742.658,88705.173,88740.874,0.007457999999999999
1755040500,120048.1,120178.5,120036.2,120140.8,623.292,,88741.666,88818.067,88724.974,88814.424,0.007389999999999999
1755041400,120140.8,120207.6,119991.6,120190,874.151,,88815.309,88977.946,88770.359,88957.643,0.0072440000000000004
1755042300,120190,120265.1,120041.4,120081,1327.862,,88965.912,89022.616,88959.87,88962.439,0.007169
1755043200,120080.9,120146.6,119955.5,120017.4,995.072,,88969.003,88993.509,88878.094,88879.364,0.006980999999999999
1755044100,120017.5,120017.5,119854.9,119899.6,647.407,,88879.034,88921.843,88868.83,88921.843,0.006915
1755045000,119899.6,119988,119816.4,119862.2,509.657,,88931.507,88933.613,88920.443,88927.463,0.007012
1755045900,119862.1,119933.5,119547.8,119665.3,2487.214,,88927.259,88928.607,88585.229,88586.532,0.007085999999999999
1755046800,119665.3,119673.2,119300,119323.5,2055.789,,88586.234,88593.708,88364.602,88395.219,0.007137999999999999
1755047700,119323.5,119615.3,119320,119456.6,1440.725,,88393.89,88436.292,88342.201,88348.975,0.007472
1755048600,119456.6,119526.9,119335.4,119384.4,600.557,,88346.18,88361.894,88335.889,88351.069,0.007616
1755049500,119384.4,119497,119333.5,119422.6,450.002,,88349.786,88349.786,88299.271,88337.867,0.007748
1755050400,119422.5,119422.6,119170,119172.5,878.741,,88338.67,88361.931,88303.443,88309.69,0.0075699999999999995
1755051300,119172.4,119240,119028,119240,1733.962,,88305.331,88393.633,88288.037,88376.241,0.007619
1755052200,119240,119665.3,119222.7,119560.9,1201.704,,88367.603,88412.451,88359.855,88359.987,0.007995
1755053100,119560.9,119692.3,119500,119500.1,756.888,,88360.649,88429.461,88360.649,88414.628,0.007940000000000001
1755054000,119500.1,119596.2,119283.6,119334,945.348,,88418.84,88474.049,88418.468,88474.049,0.008088
1755054900,119334.1,119450.9,119261.7,119375.1,698.907,,88486.426,88492.44,88426.165,88456.915,0.008527999999999999
1755055800,119375.1,119586,119302.6,119404,869.939,,88457.31,88545.334,88425.642,88512.896,0.008878
1755056700,119404,119553.4,119327.3,119436,587.537,,88513.845,88530.164,88485.632,88526.456,0.00933
1755057600,119436,119798.6,119416.8,119680.7,1777.063,,88533.738,88618.777,88499.493,88525.026,0.009722
1755058500,119675.6,119743.5,119538.5,119543.7,691.246,,88529.383,88621.199,88521.04,88605.325,0.009744000000000001
1755059400,119543.6,119643.6,119304.6,119365.5,770.64,,88603.375,88627.453,88592.962,88626.552,0.009541
1755060300,119365.5,119386.2,119278.3,119294,648.304,,88625.518,88671.908,88625.518,88666.057,0.009693
1755061200,119294,119352.6,119270.3,119352.6,495.097,,88667.075,88682.496,88662.907,88676.854,0.009833999999999999
1755062100,119352.5,119650.7,119296.2,119564.6,878.51,,88678.648,88750.405,88673.077,88725.514,0.01
1755063000,119564.6,119570,119044.8,119120.1,2858.051,,88726.084,88800.07,88469.618,88800.07,0.01
1755063900,119120.1,119167.2,118829,119029.9,2152.671,,88807.081,88968.213,88807.081,88961.915,0.009624
1755064800,119029.9,119204.4,118894.2,119195.6,912.397,,88955.236,88980.823,88949.46,88953.899,0.009547
1755065700,119195.5,119243.4,119021.2,119121.3,746.62,,88954.093,88977.159,88873.724,88873.724,0.009446999999999999
1755066600,119121.4,119288.2,119116.6,119116.6,434.311,,88874.091,88878.504,88858.88,88861.216,0.009523
1755067500,119116.6,119384.6,119076.9,119368.1,811.464,,88860.965,88919.834,88857.764,88919.834,0.009574000000000001
1755068400,119368.1,119455,119288.9,119294,729.562,,88920.237,88978.837,88890.838,88962.144,0.009825
1755069300,119294,119392.1,119278,119368.3,333.763,,88958.798,88980.577,88951.323,88951.323,0.01
1755070200,119368.3,119385.6,119258.2,119287.4,380.913,,88951.185,88957.066,88941.206,88957.066,0.01
1755071100,119287.4,119603,119261.2,119540.3,1412.279,,88958.957,89392.851,88957.597,89380.223,0.01
1755072000,119540.3,119850,119408.8,119752,2196.978,,89381.903,89706.939,89381.903,89590.661,0.01
1755072900,119752,119833.2,119660.1,119775.7,1613.709,,89528.981,89528.981,89213.43,89213.43,0.01
1755073800,119775.7,119921.4,119771.9,119903.4,1254.892,,89217.223,89219.101,89129.982,89173.521,0.01
1755074700,119903.4,120019.7,119786.5,120015.6,1024.491,,89177.069,89321.021,89177.069,89311.964,0.01
1755075600,120015.6,120149.9,119894.4,120123.7,1468.161,,89304.965,89445.012,89302.155,89442.989,0.01
1755076500,120123.6,120138.2,119756,119829.3,1509.75,,89480.59,89561.118,89480.59,89493.542,0.01
1755077400,119829.3,120050,119829.2,119987.1,890.293,,89493.626,89678.343,89492.175,89676.122,0.01
1755078300,119987,120119.2,119976,120082.8,1168.526,,89681.02,89748.108,89657.319,89744.522,0.01
1755079200,120082.7,120432,120014.2,120350.4,2785.118,,89751.257,90033.681,89750.062,90001.972,0.01
1755080100,120350.4,120470,120254.2,120353,2089.583,,89998.919,90303.187,89998.731,90135.42,0.01
1755081000,120353,120450,120333,120427.6,1153.458,,90137.728,90197.07,90124.809,90197.07,0.01
1755081900,120427.5,120469.9,120349.3,120468.4,807.477,,90200.698,90236.955,90166.436,90236.955,0.01
1755082800,120468.5,120683,120425.4,120607.9,2391.568,,90275.254,90490.752,90275.254,90426.723,0.01
1755083700,120607.9,120710.4,120397.1,120639,1564.823,,90422.392,90641.641,90405.799,90582.829,0.01
1755084600,120638.9,120705,120543.5,120687.6,1053.214,,90578.313,90645.999,90575.84,90645.999,0.01
1755085500,120687.6,120708.3,120538.4,120538.5,708.664,,90647.333,90706.341,90647.333,90694.972,0.01
1755086400,120538.4,120665.3,120334,120440,1801.864,,90695.511,90803.366,90514.311,90589.971,0.01
1755087300,120440,120578.9,120439.9,120516,802.658,,90589.016,90725.919,90589.016,90725.919,0.01
1755088200,120516,120600,120394,120509.9,1028.189,,90726.782,90950.334,90723.336,90948.942,0.01
1755089100,120509.9,120527.6,120176,120254.6,1909.136,,90962.565,90962.565,90823.357,90897.458,0.01
1755090000,120254.6,120529,120165.4,120470.1,1462.963,,90896.563,91184.149,90883.447,91175.205,0.01
1755090900,120470.2,120756.5,120450,120609.3,1440.582,,91177.631,91397.038,91175.703,91397.038,0.01
1755091800,120609.3,120745.9,120066.1,120315.6,3604.795,,91387.864,91430.499,91192.08,91375.393,0.01
1755092700,120315.7,122087.3,120265.1,121777.3,15968.81,,91369.16,93245.94,91366.981,93217.68,0.01
1755093600,121777.3,122218.3,121742.2,122060,7660.227,,93254.593,94352.117,93254.593,94314.255,0.01
1755094500,122060,122170.7,121388.8,121693.1,8245.349,,94418.19,94424.185,93538.023,93612.687,0.01
1755095400,121693.1,121914.3,121470.9,121637.3,2709.145,,93610.03,93727.01,93606.757,93727.01,0.01
1755096300,121637.2,121637.2,120730,120880,6385.184,,93729.105,93740.717,92854.63,92854.63,0.01
1755097200,120880,121229.8,120782.6,120971.3,3546.748,,92844.213,92926.667,92658.269,92733.739,0.01
1755098100,120970.8,120970.8,120262.8,120550.4,3692.376,,92736.666,92749.855,92338.128,92384.52,0.01
1755099000,120550.4,121336.9,120402.1,121305.9,3154.198,,92382.375,92652.594,92356.277,92605.776,0.01
1755099900,121306,121315.9,120852.4,120897.2,2031.931,,92657.512,92762.327,92641.367,92642.695,0.01
1755100800,120897.3,121518.1,120897.3,121507.4,1981.821,,92637.894,92802.269,92637.894,92801.663,0.01
1755101700,121507.4,121728.9,121473.9,121509.8,2747.968,,92794.512,93110.048,92794.512,92908.757,0.01
1755102600,121509.9,121689.5,121307.6,121307.6,1764.818,,92905.692,92907.548,92713.44,92713.44,0.01
1755103500,121307.6,121477.3,121232.4,121420,1420.797,,92722.162,92811.671,92695.501,92811.671,0.01
1755104400,121420,121685,121394.9,121578,1099.683,,92820.645,92911.261,92798.547,92911.261,0.01
1755105300,121578,121817.7,121556.8,121767.7,1431.413,,92912.467,92936.414,92865.443,92909.212,0.01
1755106200,121767.6,121805,121514.2,121552.1,1357.605,,92911.882,93013.75,92880.325,92942.621,0.01
1755107100,121552.1,121835.9,121477.5,121774.6,1147.821,,92922.779,92957.346,92883.656,92914.084,0.01
1755108000,121774.6,121932,121600,121883.9,1821.043,,92913.019,92913.019,92781.748,92831.877,0.01
1755108900,121884,121923,121553,121600.3,851.263,,92832.674,92904.085,92825.104,92904.085,0.01
1755109800,121600.4,121850,121363.6,121479.3,2515.91,,92906.083,92999.952,92739.25,92769.634,0.01
1755110700,121479.3,121676.1,121411.9,121587.3,721.752,,92769.427,92841.236,92769.427,92803.641,0.01
1755111600,121587.3,122000,121461.4,121900,1902.488,,92801.66,92801.66,92619.394,92626.517,0.01
1755112500,121900,122541.8,121888.8,122329.5,6477,,92629.83,92660.947,91796.136,91796.136,0.01
1755113400,122330,122567.8,122178.5,122401.8,2485.479,,91792.73,91994.5,91792.73,91989.35,0.01
1755114300,122401.8,122831.1,122400,122719.9,3237.102,,92008.077,92305.125,92008.077,92261.128,0.01
1755115200,122720,122850.1,122440,122786.3,2503.001,,92265.897,92334.44,92179.995,92227.118,0.01
1755116100,122786.3,122786.4,122540,122593.7,1045.44,,92227.068,92319.875,92193.808,92319.875,0.01
1755117000,122593.7,122800.1,122593.7,122795.9,1074.996,,92320.869,92463.657,92319.003,92460.147,0.01
1755117900,122795.9,122990,122772.7,122905.4,1977.149,,92455.668,92875.937,92455.668,92845.552,0.01
1755118800,122905.5,123061.9,122665.1,122723.9,2919.834,,92848.587,93035.483,92806.576,92999.764,0.01
1755119700,122724,122958.2,122675.2,122689.9,1261.452,,92972.941,93063.026,92972.941,93025.046,0.01
1755120600,122689.9,122853.3,122476.8,122484.1,1750.577,,93031.172,93170.221,93030.436,93148.305,0.01
1755121500,122484.2,122670.2,122314.1,122581.1,2119.738,,93174.972,93239.812,93136.504,93176.61,0.01
1755122400,122581,123000,122576.1,122988,2024.74,,93179.986,93351.742,93108.389,93324.558,0.01
1755123300,122988.1,123100,122854.8,122961.7,1678.289,,93359.404,93459.509,93350.757,93459.509,0.01
1755124200,122961.8,123669.3,122923.7,123531.7,5211.896,,93476.275,93771.857,93469.749,93528.553,0.01
1755125100,123531.6,123680,122900,122965.2,3908.832,,93520.401,93520.401,93081.809,93116.653,0.01
1755126000,122965.3,123200,122917.5,123014.3,1615.304,,93127.299,93129.337,92991.609,93090.986,0.01
1755126900,123014.3,123338.7,122961,123324.3,920.967,,93096.198,93173.245,93089.359,93173.245,0.01
1755127800,123324.3,123715.9,123324.2,123464.4,1896.54,,93173.92,93186.455,93065.071,93138.079,0.01
1755128700,123464.4,123602.7,123313.2,123323.9,1183.955,,93134.129,93260.657,93134.129,93243.329,0.01
1755129600,123323.9,123899.9,123272.1,123887.2,3176.348,,93243.412,93638.271,93208.155,93629.086,0.01
1755130500,123887.1,124300.1,123674.5,124300,4472.991,,93631.64,94169.665,93631.64,94128.108,0.01
1755131400,124300,124545.6,123671,123750.3,5689.74,,94329.613,94441.453,94084.435,94087.988,0.01
1755132300,123750.4,123881.8,123474.2,123871.1,2107.605,,94098.637,94098.637,93807.393,93867.785,0.01
1755133200,123871,123963.8,123588.4,123616.8,1667.548,,93856.556,93960.524,93854.465,93877.928,0.01
1755134100,123616.9,123749,123381.1,123593.8,2132.151,,93886.564,93886.851,93639.607,93737.814,0.01
1755135000,123593.7,123811.7,123520.3,123596.4,982.535,,93744.473,93776.708,93696.22,93750.582,0.01
1755135900,123596.3,123596.3,123355,123367.8,849.412,,93750.738,93809.967,93738.712,93781.05,0.01
1755136800,123367.7,123628.1,123351.9,123407.5,998.677,,93780.95,93900.459,93773.709,93900.459,0.01
1755137700,123407.4,123484.2,123288.5,123350.1,935.055,,93902.934,93965.676,93878.498,93965.676,0.01
1755138600,123350.1,123649.7,123325,123607.5,1302.304,,93964.738,94065.794,93956.955,93981.664,0.01
1755139500,123607.6,123744.2,123538.4,123702.3,1144.9,,93979.066,94047.691,93978.538,94047.691,0.01
1755140400,123702.2,123923.1,123661.1,123806.4,1491.486,,94175.529,94372.765,94168.556,94372.765,0.01
1755141300,123806.4,123806.5,123594.7,123610.9,969.351,,94371.797,94569.559,94371.797,94450.676,0.01
1755142200,123610.9,123636.8,123436.8,123560.1,768.943,,94441.231,94451.617,94389.837,94447.764,0.01
1755143100,123560,123579.9,123330.8,123405.2,896.559,,94450.713,94496.4,94429.69,94496.4,0.01
1755144000,123405.1,123485.3,123161.2,123161.2,1243.088,,94501.079,94535.103,94328.915,94336.695,0.01
1755144900,123161.3,123446.1,123152.6,123370.6,1177.347,,94354.332,94410.172,94325.378,94394.46,0.01
1755145800,123370.6,123392,123157.1,123263.3,1043.087,,94389.156,94585.87,94371.209,94585.87,0.01
1755146700,123263.4,123263.4,123050,123057,2324.124,,94578.975,94968.825,94564.438,94968.825,0.01
1755147600,123057,123188.3,122879.6,122921.2,2088.96,,94973.402,95085.768,94973.402,95048.463,0.01
1755148500,122921.2,123069.4,122737.2,122766,1739.305,,95045.288,95272.383,95045.288,95272.383,0.01
1755149400,122766,122873.6,122595,122635.2,2094.821,,95272.841,95415.419,95262.191,95391.976,0.01
1755150300,122635.1,122699.1,122092.6,122166,5973.154,,95391.536,95455.227,94431.128,94448.919,0.01
1755151200,122166,122166.1,121728.9,121781.6,5679.533,,94455.461,94495.679,94084.54,94097.893,0.01
1755152100,121781.6,121800.1,121318.5,121612.4,5964.306,,94050.158,94050.158,93762.527,93821.215,0.01
1755153000,121612.5,122000,121612.4,121783.1,3928.783,,93844.203,93844.203,93626.742,93776.646,0.01
1755153900,121783.1,121969.5,121738.1,121792.4,1869.344,,93765.019,93908.01,93735.769,93741.736,0.01
1755154800,121792.3,121957.2,121629.4,121688,1987.739,,93739.255,93739.255,93630.092,93670.411,0.01
1755155700,121688,121776.9,121550,121632.8,1305.732,,93650.319,93763.322,93648.885,93756.214,0.01
